        CG/HBCS        CG/ScaleStar
1        32.86        0.12
2        35.02        0.44
3        23.55        -0.01
4        17.95        2.43
5        3.47        9.96
6        1.21        16.14
7        3.00        20.56
8        4.59        23.59
9        5.45        26.30
10        7.18        28.39
11        8.00        30.08
12        9.52        31.59
13        9.58        32.85
14        10.44        33.90
15        10.68        34.78
16        10.73        35.67
17        10.90        36.39
18        11.41        37.01
19        11.55        37.65
20        0.00        38.17
