        CG/HBCS        CG/ScaleStar
1        28.01        -1.79
2        34.82        0.31
3        32.69        -0.77
4        16.97        -0.02
5        1.25        1.65
6        0.36        8.11
7        1.16        13.59
8        2.95        17.41
9        5.81        20.67
10        7.79        23.09
11        9.46        25.36
12        9.84        27.03
13        11.04        28.67
14        11.04        29.97
15        11.19        31.24
16        11.46        32.18
17        12.08        33.15
18        12.40        34.02
19        12.91        34.69
20        0.00        35.38
