        CG/HBCS        CG/ScaleStar
1        31.05        -1.06
2        34.18        0.49
3        33.11        -1.26
4        19.06        0.12
5        1.97        1.35
6        0.53        7.83
7        1.69        13.29
8        2.95        16.91
9        5.85        20.50
10        7.07        22.82
11        8.71        25.20
12        9.36        26.81
13        10.72        28.56
14        10.28        29.89
15        11.08        31.11
16        11.78        32.11
17        12.39        33.07
18        12.87        33.87
19        13.34        34.64
20        0.00        35.33
