        CG/HBCS        CG/ScaleStar
1        36.85        0.17
2        41.40        0.07
3        26.40        5.07
4        14.05        15.00
5        0.39        21.21
6        2.11        25.48
7        3.53        28.58
8        5.09        30.96
9        5.94        32.80
10        6.74        34.29
11        7.09        35.56
12        7.60        36.60
13        8.01        37.47
14        8.31        38.24
15        8.32        38.90
16        8.74        39.50
17        9.08        40.02
18        9.11        40.47
19        9.43        40.93
20        0.00        41.28
