        CG/HBCS        CG/ScaleStar
1        32.33        0.12
2        34.51        0.30
3        25.18        0.11
4        18.38        2.49
5        5.78        9.74
6        1.14        15.95
7        3.10        20.47
8        4.54        23.57
9        5.44        26.14
10        7.12        28.38
11        7.95        29.97
12        8.82        31.41
13        9.45        32.80
14        9.94        33.83
15        10.51        34.76
16        10.81        35.62
17        11.27        36.34
18        11.46        36.99
19        11.53        37.61
20        0.00        38.14
