        CG/HBCS        CG/ScaleStar
1        21.61        1.09
2        23.11        0.32
3        28.83        0.25
4        28.57        0.03
5        15.70        0.04
6        0.45        0.45
7        1.63        5.75
8        3.45        9.98
9        6.35        14.54
10        6.90        17.50
11        8.10        20.23
12        8.78        22.35
13        9.79        24.26
14        11.14        25.91
15        12.35        27.26
16        12.85        28.56
17        13.38        29.58
18        14.17        30.66
19        14.84        31.54
20        0.00        32.36
