        CG/HBCS        CG/ScaleStar
1        0.36        1.42
2        0.54        0.18
3        42.08        2.42
4        42.26        0.31
5        0.93        0.31
6        0.93        0.31
7        0.93        0.31
8        36.41        0.00
9        0.49        0.49
10        0.49        0.49
11        0.49        0.49
12        0.49        0.49
13        0.49        0.49
14        0.60        0.60
15        0.60        0.60
16        0.60        0.60
17        0.60        0.60
18        -12.38        0.60
19        0.68        12.15
20        0.00        12.15
