        CG/HBCS        CG/ScaleStar
1        16.10        1.16
2        22.03        -0.05
3        15.49        0.38
4        20.17        2.28
5        21.82        -0.18
6        12.47        0.43
7        -0.02        1.38
8        2.09        6.04
9        5.07        10.25
10        7.40        13.95
11        9.79        16.70
12        10.55        19.03
13        11.60        21.23
14        11.53        22.92
15        12.56        24.64
16        12.49        26.03
17        13.25        27.22
18        13.98        28.42
19        14.23        29.41
20        0.00        30.36
