        CG/HBCS        CG/ScaleStar
1        38.42        0.16
2        41.60        0.11
3        27.79        6.86
4        10.91        16.44
5        0.32        22.38
6        1.76        26.45
7        3.52        29.42
8        4.74        31.68
9        5.54        33.46
10        6.22        34.92
11        7.05        36.11
12        7.39        37.09
13        7.87        37.96
14        7.95        38.67
15        8.21        39.32
16        8.38        39.90
17        8.60        40.43
18        8.76        40.88
19        9.03        41.30
20        0.00        41.64
