        CG/HBCS        CG/ScaleStar
1        31.67        0.22
2        34.00        0.53
3        27.11        -0.02
4        9.01        -1.26
5        10.73        7.56
6        0.47        13.89
7        2.71        18.16
8        5.37        21.83
9        6.96        24.62
10        6.93        26.79
11        7.82        28.69
12        8.93        30.21
13        9.63        31.51
14        10.67        32.72
15        10.87        33.70
16        11.23        34.62
17        11.56        35.47
18        11.68        36.10
19        11.83        36.76
20        0.00        37.34
