        CG/HBCS        CG/ScaleStar
1        39.84        0.22
2        40.56        0.12
3        29.70        8.40
4        6.56        17.55
5        -0.16        23.34
6        1.89        27.34
7        3.36        30.25
8        4.56        32.47
9        5.34        34.19
10        6.19        35.58
11        6.89        36.70
12        7.20        37.63
13        7.47        38.45
14        7.68        39.13
15        7.92        39.74
16        8.00        40.30
17        8.32        40.77
18        8.44        41.22
19        8.74        41.61
20        0.00        41.94
