        CG/HBCS        CG/ScaleStar
1        39.88        0.19
2        41.12        0.12
3        29.18        8.86
4        8.49        17.84
5        -0.03        23.50
6        1.84        27.49
7        3.62        30.40
8        4.72        32.58
9        5.38        34.28
10        6.15        35.65
11        6.75        36.80
12        7.16        37.76
13        7.55        38.54
14        7.81        39.24
15        7.99        39.84
16        8.09        40.39
17        8.29        40.87
18        8.42        41.30
19        8.56        41.69
20        0.00        42.03
