        CG/HBCS        CG/ScaleStar
1        0.00        0.00
2        5.93        5.93
3        28.22        0.00
4        7.83        0.00
5        0.00        0.00
6        4.39        4.39
7        19.89        4.95
8        0.00        0.00
9        28.32        0.00
10        7.18        0.00
11        12.84        0.00
12        0.00        2.19
13        0.93        0.00
14        0.93        0.00
15        4.11        0.00
16        7.27        3.29
17        8.97        5.06
18        8.97        5.06
19        5.75        8.85
20        0.00        12.14
