        CG/HBCS        CG/ScaleStar
1        16.99        16.99
2        18.64        4.74
3        32.60        9.18
4        19.07        10.56
5        15.82        11.15
6        10.33        8.41
7        15.54        2.42
8        8.17        4.28
9        9.23        12.46
10        8.64        10.15
11        8.64        5.83
12        9.86        4.29
13        12.89        9.66
14        8.76        13.21
15        12.78        17.04
16        8.58        13.04
17        8.16        16.20
18        11.70        19.43
19        11.70        19.43
20        0.00        19.43
