        CG/HBCS        CG/ScaleStar
1        6.61        6.61
2        28.51        2.02
3        19.11        0.00
4        27.38        5.53
5        21.29        21.29
6        20.41        6.50
7        14.88        0.00
8        10.56        2.83
9        18.18        7.11
10        10.93        3.91
11        14.60        5.69
12        13.21        4.15
13        12.74        8.00
14        9.77        12.15
15        12.25        14.56
16        9.77        12.15
17        13.27        15.55
18        16.23        18.44
19        13.74        19.43
20        0.00        19.43
