        CG/HBCS        CG/ScaleStar
1        39.44        0.17
2        40.48        0.01
3        28.01        8.77
4        9.43        17.72
5        -0.11        23.40
6        1.88        27.40
7        3.57        30.36
8        4.56        32.58
9        5.54        34.29
10        6.35        35.64
11        6.64        36.78
12        7.18        37.69
13        7.40        38.52
14        7.73        39.21
15        8.15        39.84
16        8.34        40.36
17        8.51        40.86
18        8.68        41.29
19        8.79        41.68
20        0.00        42.01
