        CG/HBCS        CG/ScaleStar
1        0.00        0.00
2        9.15        9.15
3        29.29        0.00
4        48.73        0.00
5        43.80        0.00
6        43.76        20.47
7        10.81        10.81
8        10.81        7.04
9        0.00        0.00
10        5.73        0.00
11        0.00        8.58
12        6.64        19.54
13        20.46        15.63
14        7.71        15.63
15        6.64        0.00
16        2.13        3.56
17        7.23        8.59
18        3.89        12.14
19        3.89        12.14
20        0.00        12.14
