        CG/HBCS        CG/ScaleStar
1        9.07        0.99
2        20.89        6.29
3        22.27        0.00
4        13.96        0.16
5        17.14        2.30
6        3.23        2.95
7        0.00        0.08
8        0.14        0.22
9        0.00        -0.09
10        2.95        0.24
11        -0.10        -3.44
12        7.98        2.34
13        4.49        4.56
14        6.45        7.63
15        8.91        10.05
16        11.59        12.70
17        10.70        14.49
18        12.22        15.94
19        12.42        17.62
20        0.00        19.43
