        CG/HBCS        CG/ScaleStar
1        14.75        -6.12
2        21.65        0.08
3        28.71        0.07
4        29.29        0.11
5        14.54        -0.76
6        6.40        0.12
7        1.03        6.42
8        1.93        10.14
9        6.31        14.99
10        5.59        17.53
11        7.38        20.59
12        8.41        22.59
13        10.27        24.47
14        10.85        26.27
15        11.91        27.54
16        12.41        28.92
17        13.38        29.93
18        13.73        31.03
19        14.42        31.87
20        0.00        32.71
