        CG/HBCS        CG/ScaleStar
1        12.86        12.86
2        0.00        19.26
3        0.00        0.00
4        0.00        0.00
5        11.18        11.18
6        8.04        0.00
7        23.16        16.44
8        15.06        15.06
9        28.36        0.00
10        28.36        0.00
11        9.62        5.91
12        0.00        8.21
13        0.00        0.00
14        0.00        6.83
15        0.00        0.00
16        0.00        3.67
17        0.00        3.67
18        4.98        8.47
19        4.98        8.47
20        0.00        12.15
