        CG/HBCS        CG/ScaleStar
1        32.81        -0.02
2        34.84        0.15
3        29.98        -0.12
4        6.29        0.12
5        7.28        4.46
6        0.24        10.75
7        1.85        15.87
8        4.55        19.80
9        6.16        22.55
10        7.91        25.08
11        8.50        26.96
12        9.05        28.78
13        9.58        30.14
14        10.26        31.45
15        11.23        32.54
16        11.57        33.42
17        12.11        34.30
18        12.79        35.08
19        13.23        35.76
20        0.00        36.38
