        CG/HBCS        CG/ScaleStar
1        20.14        0.86
2        22.75        0.31
3        26.77        0.35
4        27.44        0.03
5        20.08        0.07
6        2.41        0.51
7        1.86        5.79
8        4.38        10.03
9        6.03        14.46
10        7.77        17.41
11        8.31        20.28
12        8.83        22.36
13        9.59        24.14
14        11.04        25.80
15        11.77        27.06
16        13.00        28.52
17        13.62        29.57
18        14.13        30.65
19        15.04        31.47
20        0.00        32.34
