        CG/HBCS        CG/ScaleStar
1        14.63        1.35
2        19.62        0.05
3        17.25        0.46
4        16.61        0.02
5        11.89        0.16
6        11.46        0.13
7        12.04        0.08
8        0.73        0.83
9        1.77        5.04
10        4.13        8.93
11        7.67        12.58
12        9.34        14.97
13        11.44        17.38
14        11.20        19.43
15        13.07        21.12
16        12.69        22.71
17        14.29        24.13
18        14.56        25.43
19        15.89        26.59
20        0.00        27.69
