        CG/HBCS        CG/ScaleStar
1        33.56        0.06
2        38.01        -0.17
3        30.97        -0.69
4        16.04        7.48
5        0.02        15.05
6        1.20        20.30
7        2.81        23.72
8        5.04        26.65
9        6.32        29.10
10        7.12        30.99
11        7.86        32.48
12        8.34        33.69
13        8.93        34.82
14        9.51        35.80
15        9.81        36.63
16        10.19        37.34
17        10.18        38.01
18        10.32        38.56
19        10.54        39.11
20        0.00        39.56
