        CG/HBCS        CG/ScaleStar
1        20.71        -4.04
2        29.01        0.15
3        35.29        0.57
4        22.68        -0.00
5        8.89        -0.66
6        0.77        4.35
7        2.24        9.53
8        4.28        14.38
9        4.08        17.67
10        6.31        20.69
11        8.05        22.88
12        10.04        25.07
13        10.64        26.59
14        11.48        28.20
15        11.87        29.42
16        12.72        30.60
17        12.87        31.56
18        13.54        32.51
19        13.65        33.33
20        0.00        34.04
