        CG/HBCS        CG/ScaleStar
1        10.48        2.46
2        23.73        0.00
3        18.94        -0.79
4        9.30        0.59
5        0.53        0.53
6        5.73        0.08
7        7.08        0.09
8        0.37        0.23
9        3.79        0.19
10        4.29        2.93
11        1.86        6.03
12        5.51        9.52
13        8.06        12.40
14        9.28        14.65
15        11.14        16.40
16        13.38        18.50
17        14.57        20.22
18        15.05        21.57
19        16.50        22.92
20        0.00        24.29
