        CG/HBCS        CG/ScaleStar
1        31.51        0.05
2        33.93        0.15
3        27.25        0.03
4        7.81        -0.34
5        9.89        7.53
6        0.53        13.95
7        2.83        18.26
8        5.32        21.83
9        6.81        24.74
10        7.05        26.76
11        7.79        28.73
12        8.83        30.22
13        9.62        31.54
14        10.50        32.77
15        11.12        33.64
16        11.51        34.63
17        11.65        35.47
18        11.56        36.11
19        11.91        36.79
20        0.00        37.36
