        CG/HBCS        CG/ScaleStar
1        32.68        0.20
2        34.87        0.23
3        29.88        0.09
4        9.82        0.05
5        7.27        4.49
6        0.01        10.74
7        1.94        15.97
8        5.09        19.88
9        6.36        22.55
10        7.83        25.14
11        8.65        26.92
12        8.97        28.80
13        9.62        30.23
14        10.29        31.44
15        11.50        32.56
16        11.62        33.44
17        12.21        34.33
18        11.95        35.08
19        12.82        35.79
20        0.00        36.43
