        CG/HBCS        CG/ScaleStar
1        29.88        -3.07
2        32.98        0.14
3        32.85        -0.68
4        21.34        0.24
5        4.84        1.13
6        0.27        7.81
7        1.10        13.32
8        3.02        16.97
9        5.95        20.43
10        7.51        22.85
11        9.22        25.18
12        9.78        26.81
13        10.51        28.55
14        10.88        29.84
15        11.19        31.08
16        11.59        31.98
17        12.01        32.98
18        12.90        33.80
19        13.38        34.58
20        0.00        35.30
