        CG/HBCS        CG/ScaleStar
1        33.18        0.13
2        37.01        -0.72
3        33.17        -0.32
4        17.22        7.23
5        3.14        14.76
6        1.07        20.01
7        2.54        23.57
8        4.71        26.57
9        6.32        28.93
10        7.19        30.80
11        7.74        32.35
12        8.37        33.58
13        8.82        34.69
14        9.48        35.67
15        9.87        36.51
16        10.06        37.21
17        10.31        37.87
18        10.64        38.43
19        10.66        38.97
20        0.00        39.45
