        CG/HBCS        CG/ScaleStar
1        10.45        0.53
2        23.36        0.04
3        20.78        0.07
4        15.65        0.23
5        10.26        0.02
6        11.05        0.06
7        0.00        0.09
8        0.11        -0.15
9        1.29        0.23
10        0.55        3.68
11        3.05        7.14
12        5.77        10.36
13        8.44        13.06
14        10.58        15.32
15        10.04        17.25
16        11.38        18.91
17        13.30        20.67
18        14.92        22.16
19        14.49        23.43
20        0.00        24.72
