        CG/HBCS        CG/ScaleStar
1        40.72        0.16
2        41.22        0.10
3        29.65        10.12
4        4.61        19.04
5        0.07        24.69
6        2.20        28.41
7        3.66        31.09
8        4.40        33.18
9        5.36        34.79
10        6.03        36.09
11        6.42        37.18
12        6.98        38.11
13        7.52        38.92
14        7.69        39.59
15        7.87        40.18
16        8.05        40.68
17        8.24        41.14
18        8.29        41.55
19        8.45        41.92
20        0.00        42.25
