        CG/HBCS        CG/ScaleStar
1        32.72        -0.03
2        33.78        0.36
3        27.39        0.17
4        11.18        -1.56
5        8.58        7.25
6        0.30        13.98
7        2.81        18.10
8        5.04        21.75
9        6.86        24.74
10        7.26        26.80
11        8.08        28.77
12        8.81        30.20
13        10.20        31.64
14        10.27        32.82
15        10.80        33.75
16        11.77        34.67
17        11.64        35.53
18        11.48        36.18
19        12.01        36.88
20        0.00        37.48
