        CG/HBCS        CG/ScaleStar
1        31.81        -0.04
2        34.25        0.30
3        31.55        -0.00
4        8.51        0.18
5        8.38        4.63
6        0.15        10.89
7        1.62        16.06
8        5.13        19.99
9        6.35        22.72
10        8.17        25.20
11        8.36        27.05
12        9.02        28.85
13        9.86        30.21
14        10.51        31.48
15        11.25        32.57
16        12.01        33.50
17        11.91        34.41
18        12.73        35.17
19        12.46        35.82
20        0.00        36.45
