        CG/HBCS        CG/ScaleStar
1        0.65        0.22
2        28.78        28.47
3        40.26        0.00
4        42.21        0.37
5        42.21        0.37
6        1.11        0.37
7        29.93        29.41
8        29.93        29.41
9        1.15        0.00
10        1.72        0.58
11        1.72        0.58
12        1.41        18.61
13        2.11        19.19
14        2.11        19.19
15        2.11        0.71
16        2.11        0.71
17        2.11        0.71
18        2.38        12.14
19        2.38        12.14
20        0.00        12.14
