        CG/HBCS        CG/ScaleStar
1        40.91        0.20
2        40.89        0.01
3        29.53        10.23
4        3.33        19.18
5        0.11        24.67
6        2.13        28.37
7        3.56        31.09
8        4.54        33.14
9        5.48        34.75
10        5.91        36.03
11        6.60        37.15
12        6.94        38.10
13        7.34        38.92
14        7.51        39.59
15        7.75        40.17
16        7.96        40.67
17        8.07        41.12
18        8.30        41.53
19        8.38        41.91
20        0.00        42.23
