        CG/HBCS        CG/ScaleStar
1        9.68        15.38
2        29.94        20.70
3        34.23        1.12
4        41.18        9.93
5        23.05        23.05
6        17.40        16.08
7        15.40        2.19
8        2.73        0.83
9        11.02        10.82
10        8.20        12.73
11        9.93        12.09
12        4.89        3.96
13        8.39        7.49
14        12.35        11.49
15        11.61        13.87
16        6.37        13.43
17        9.16        16.02
18        9.17        18.14
19        10.60        19.43
20        0.00        19.43
