        CG/HBCS        CG/ScaleStar
1        35.62        0.14
2        41.38        -0.01
3        29.37        3.35
4        11.02        13.55
5        0.05        19.99
6        2.00        24.36
7        3.70        27.49
8        4.43        29.98
9        5.63        31.91
10        6.74        33.49
11        7.07        34.86
12        7.67        35.93
13        8.13        36.89
14        8.45        37.66
15        8.86        38.41
16        8.91        39.02
17        9.07        39.58
18        9.19        40.08
19        9.53        40.52
20        0.00        40.90
