        CG/HBCS        CG/ScaleStar
1        30.67        -1.79
2        34.59        0.20
3        34.49        -0.25
4        17.33        -0.02
5        7.45        1.56
6        0.20        7.72
7        1.61        13.55
8        3.07        17.13
9        5.90        20.61
10        7.16        22.98
11        9.20        25.34
12        9.59        26.98
13        10.79        28.73
14        11.32        29.91
15        11.39        31.18
16        11.45        32.13
17        12.46        33.13
18        12.71        33.95
19        13.02        34.71
20        0.00        35.40
