        CG/HBCS        CG/ScaleStar
1        29.54        -2.68
2        33.29        0.39
3        35.09        -0.29
4        20.01        0.17
5        3.99        1.40
6        0.10        7.78
7        1.82        13.32
8        3.32        16.97
9        6.04        20.51
10        7.68        22.79
11        9.01        25.21
12        9.51        26.85
13        10.52        28.58
14        10.90        29.85
15        11.61        31.13
16        11.73        32.11
17        12.14        33.04
18        12.89        33.87
19        13.37        34.63
20        0.00        35.32
