        CG/HBCS        CG/ScaleStar
1        0.00        0.00
2        0.00        0.00
3        0.00        0.00
4        22.64        0.00
5        16.26        0.00
6        0.00        0.00
7        18.75        0.00
8        0.00        0.00
9        8.41        0.00
10        8.41        0.00
11        0.00        0.00
12        -4.31        0.00
13        3.00        0.00
14        0.06        0.00
15        6.14        0.00
16        9.18        3.24
17        1.71        4.89
18        5.06        8.13
19        5.85        8.90
20        0.00        12.14
