        CG/HBCS        CG/ScaleStar
1        39.28        0.15
2        41.10        0.02
3        26.57        7.05
4        12.99        16.61
5        0.28        22.49
6        1.65        26.53
7        3.51        29.49
8        4.73        31.73
9        5.60        33.54
10        6.36        34.98
11        7.07        36.19
12        7.39        37.19
13        7.60        38.01
14        7.92        38.72
15        8.11        39.37
16        8.44        39.95
17        8.69        40.47
18        8.78        40.91
19        9.00        41.32
20        0.00        41.66
