        CG/HBCS        CG/ScaleStar
1        33.62        0.16
2        38.14        -0.06
3        30.43        -1.25
4        10.35        8.87
5        3.64        16.42
6        1.23        21.60
7        3.59        25.24
8        5.09        27.93
9        5.70        29.99
10        6.55        31.79
11        7.42        33.24
12        8.42        34.52
13        9.11        35.57
14        9.11        36.45
15        9.31        37.19
16        9.65        37.91
17        9.87        38.51
18        10.17        39.07
19        10.20        39.58
20        0.00        40.00
