        CG/HBCS        CG/ScaleStar
1        33.02        -0.06
2        34.39        -2.43
3        27.02        0.14
4        19.68        4.90
5        0.79        12.92
6        0.89        17.87
7        2.75        22.16
8        4.71        25.36
9        6.04        27.71
10        6.98        29.63
11        8.11        31.37
12        8.58        32.72
13        8.85        33.86
14        9.43        34.84
15        9.96        35.75
16        10.48        36.55
17        10.57        37.20
18        10.92        37.80
19        11.32        38.38
20        0.00        38.88
