        CG/HBCS        CG/ScaleStar
1        41.11        0.16
2        40.37        0.12
3        29.39        9.99
4        4.18        19.06
5        0.16        24.75
6        2.36        28.45
7        3.59        31.11
8        4.46        33.14
9        5.53        34.80
10        6.15        36.15
11        6.51        37.24
12        6.96        38.16
13        7.17        38.96
14        7.58        39.59
15        7.81        40.19
16        8.07        40.70
17        8.06        41.15
18        8.27        41.56
19        8.32        41.94
20        0.00        42.26
