        CG/HBCS        CG/ScaleStar
1        31.99        0.04
2        33.73        0.06
3        31.22        -0.06
4        8.13        0.29
5        2.67        4.67
6        0.52        10.92
7        1.89        16.08
8        4.67        19.88
9        6.51        22.65
10        7.74        25.22
11        8.20        26.97
12        9.22        28.87
13        9.77        30.26
14        10.43        31.54
15        11.19        32.68
16        11.55        33.52
17        11.99        34.45
18        12.23        35.17
19        12.38        35.85
20        0.00        36.49
