        CG/HBCS        CG/ScaleStar
1        35.43        0.13
2        41.42        0.18
3        29.99        3.24
4        11.94        13.63
5        0.11        20.04
6        2.04        24.32
7        3.53        27.55
8        4.51        30.03
9        5.81        31.97
10        6.64        33.55
11        7.30        34.86
12        7.41        36.02
13        7.96        36.96
14        8.68        37.73
15        9.09        38.45
16        9.04        39.07
17        9.44        39.63
18        9.65        40.12
19        9.75        40.57
20        0.00        40.95
