        CG/HBCS        CG/ScaleStar
1        32.94        0.06
2        39.54        -0.16
3        32.36        -0.31
4        9.68        9.63
5        -0.03        16.87
6        1.05        21.80
7        3.46        25.41
8        4.88        28.17
9        5.62        30.13
10        6.59        31.95
11        7.52        33.40
12        8.26        34.63
13        8.86        35.72
14        9.11        36.58
15        9.26        37.34
16        9.45        38.03
17        9.66        38.63
18        10.11        39.19
19        10.48        39.70
20        0.00        40.12
