        CG/HBCS        CG/ScaleStar
1        33.80        0.12
2        39.48        0.08
3        31.73        1.20
4        6.70        11.20
5        1.16        17.94
6        1.70        22.75
7        3.41        26.23
8        4.90        28.91
9        5.94        31.03
10        6.76        32.69
11        7.73        34.07
12        7.91        35.24
13        8.26        36.17
14        8.61        37.00
15        9.02        37.76
16        9.36        38.42
17        9.70        39.00
18        9.80        39.55
19        9.92        40.03
20        0.00        40.43
