        CG/HBCS        CG/ScaleStar
1        16.80        -11.93
2        30.61        -0.03
3        32.15        1.51
4        25.58        0.10
5        1.79        -0.62
6        1.04        4.12
7        2.79        9.05
8        2.56        14.29
9        3.48        17.12
10        6.38        20.50
11        7.50        22.56
12        9.65        24.84
13        10.52        26.39
14        11.91        27.96
15        12.76        29.15
16        12.90        30.43
17        13.45        31.40
18        13.57        32.35
19        13.31        33.21
20        0.00        33.96
