        CG/HBCS        CG/ScaleStar
1        20.80        0.60
2        23.37        0.06
3        26.47        0.50
4        30.44        0.06
5        14.57        0.14
6        6.02        0.12
7        1.10        5.61
8        3.43        10.17
9        5.71        14.41
10        7.71        17.55
11        8.56        20.16
12        8.28        22.25
13        9.44        24.21
14        10.76        25.80
15        11.74        27.06
16        12.95        28.44
17        13.71        29.52
18        14.08        30.62
19        14.70        31.45
20        0.00        32.30
