        CG/HBCS        CG/ScaleStar
1        41.18        0.11
2        40.36        0.07
3        30.14        9.99
4        4.95        19.18
5        0.14        24.74
6        2.42        28.42
7        3.50        31.11
8        4.37        33.19
9        5.41        34.81
10        5.89        36.11
11        6.43        37.22
12        6.96        38.15
13        7.32        38.96
14        7.61        39.61
15        7.82        40.19
16        7.99        40.71
17        8.18        41.16
18        8.28        41.57
19        8.40        41.95
20        0.00        42.27
