        CG/HBCS        CG/ScaleStar
1        23.28        23.28
2        -14.16        1.81
3        14.45        0.00
4        30.71        19.01
5        5.27        23.28
6        -14.23        5.27
7        6.14        0.00
8        0.62        10.05
9        11.11        19.54
10        15.23        14.70
11        15.23        14.70
12        11.11        0.00
13        6.25        6.25
14        15.68        15.68
15        14.38        19.43
16        6.64        12.14
17        10.62        15.89
18        14.38        19.43
19        14.38        19.43
20        0.00        19.43
