        CG/HBCS        CG/ScaleStar
1        33.37        0.16
2        40.17        0.04
3        31.42        1.29
4        6.23        11.54
5        0.20        18.05
6        1.60        22.81
7        3.51        26.39
8        4.86        29.01
9        5.79        31.10
10        6.92        32.78
11        7.65        34.16
12        8.21        35.28
13        8.31        36.21
14        8.57        37.08
15        9.06        37.85
16        9.31        38.49
17        9.72        39.08
18        9.62        39.61
19        9.93        40.09
20        0.00        40.50
