        CG/HBCS        CG/ScaleStar
1        38.79        0.09
2        41.47        0.03
3        26.75        7.14
4        13.43        16.61
5        0.40        22.50
6        1.53        26.55
7        3.38        29.55
8        4.54        31.79
9        5.31        33.57
10        6.22        35.01
11        7.05        36.21
12        7.50        37.20
13        7.80        38.06
14        7.91        38.76
15        8.48        39.41
16        8.65        39.99
17        8.74        40.50
18        8.71        40.95
19        8.84        41.36
20        0.00        41.69
