        CG/HBCS        CG/ScaleStar
1        38.97        0.28
2        40.48        0.04
3        28.73        8.65
4        7.08        17.62
5        0.01        23.44
6        2.05        27.43
7        3.71        30.33
8        4.53        32.47
9        5.44        34.15
10        6.21        35.54
11        6.82        36.67
12        7.27        37.62
13        7.60        38.43
14        7.75        39.14
15        8.20        39.74
16        8.30        40.28
17        8.46        40.76
18        8.59        41.21
19        8.67        41.58
20        0.00        41.90
