        CG/HBCS        CG/ScaleStar
1        8.13        0.03
2        24.48        0.23
3        21.97        -0.17
4        16.82        0.45
5        7.62        0.43
6        4.62        -0.10
7        0.02        0.18
8        0.44        0.50
9        0.72        -0.47
10        2.69        2.77
11        1.82        5.97
12        4.37        8.75
13        8.19        12.40
14        10.29        14.41
15        11.21        16.14
16        12.33        18.18
17        14.12        20.03
18        14.71        21.43
19        16.18        22.79
20        0.00        24.19
