        CG/HBCS        CG/ScaleStar
1        39.23        0.13
2        41.76        0.04
3        26.98        7.09
4        11.97        16.63
5        0.25        22.50
6        1.74        26.54
7        3.73        29.53
8        4.75        31.78
9        5.43        33.54
10        6.19        35.02
11        6.78        36.18
12        7.31        37.19
13        7.60        38.03
14        7.97        38.76
15        8.25        39.41
16        8.38        39.99
17        8.71        40.51
18        8.79        40.96
19        9.02        41.36
20        9.08        41.71
