        CG/HBCS        CG/ScaleStar
1        33.46        0.03
2        39.56        -0.03
3        31.02        1.48
4        7.14        11.53
5        1.72        18.11
6        1.62        22.92
7        3.74        26.38
8        5.01        29.04
9        5.76        31.13
10        6.47        32.80
11        7.33        34.18
12        7.92        35.30
13        8.29        36.26
14        8.99        37.12
15        9.42        37.86
16        9.44        38.50
17        9.66        39.09
18        9.79        39.63
19        9.92        40.11
20        0.00        40.51
