        CG/HBCS        CG/ScaleStar
1        0.01        1.88
2        10.64        3.06
3        10.51        1.40
4        17.57        -1.34
5        0.02        13.31
6        1.25        1.25
7        -4.43        0.00
8        -2.00        -4.02
9        4.84        2.95
10        1.57        9.48
11        0.58        1.71
12        7.15        3.74
13        8.67        5.32
14        6.14        9.71
15        6.14        9.71
16        10.85        14.24
17        10.67        14.07
18        13.00        16.31
19        15.18        18.41
20        0.00        19.43
