        CG/HBCS        CG/ScaleStar
1        37.17        0.25
2        41.13        0.03
3        26.28        5.25
4        12.47        15.12
5        0.39        21.32
6        1.87        25.60
7        3.09        28.68
8        4.69        31.02
9        5.95        32.88
10        6.47        34.40
11        7.04        35.68
12        7.56        36.70
13        7.99        37.58
14        8.26        38.31
15        8.65        39.00
16        8.92        39.60
17        8.98        40.12
18        9.09        40.58
19        9.33        41.02
20        0.00        41.39
