        CG/HBCS        CG/ScaleStar
1        40.64        0.10
2        40.05        0.06
3        28.81        9.93
4        1.45        19.06
5        0.16        24.70
6        2.27        28.42
7        3.56        31.10
8        4.63        33.19
9        5.37        34.78
10        6.03        36.16
11        6.58        37.24
12        7.04        38.13
13        7.40        38.95
14        7.46        39.61
15        7.82        40.19
16        7.77        40.69
17        8.21        41.14
18        8.39        41.55
19        8.43        41.92
20        0.00        42.25
