        CG/HBCS        CG/ScaleStar
1        11.64        2.11
2        23.34        0.08
3        19.20        0.17
4        3.95        0.01
5        10.80        1.52
6        11.84        -0.22
7        2.75        0.90
8        1.64        0.16
9        0.75        -0.86
10        1.76        2.92
11        2.82        6.28
12        6.10        9.45
13        8.11        12.38
14        9.19        14.68
15        10.71        16.57
16        12.64        18.37
17        14.43        20.26
18        14.86        21.59
19        14.78        22.91
20        0.00        24.29
