        CG/HBCS        CG/ScaleStar
1        34.96        0.16
2        41.04        -0.03
3        30.07        3.35
4        11.57        13.56
5        -0.00        20.00
6        1.97        24.30
7        3.58        27.50
8        4.59        29.96
9        5.72        31.95
10        6.49        33.53
11        7.19        34.89
12        7.72        35.95
13        8.10        36.91
14        8.58        37.72
15        8.93        38.41
16        9.18        39.04
17        9.21        39.59
18        9.48        40.10
19        9.65        40.55
20        0.00        40.91
